WannaCry
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,16321544,17124673,15621800,30040400,18228930,17345057,1211100,17937739,18276100,17343234,36000000,18010230,19000000,574151,199900000,17400200,16894486,1000,16656716,16900000,17150000,18040000,17354205,17030000,100000,18403892,17800000,10000,10000,10000,10000,10000,468114,18016480,459894,17600000,2000000,25321436,16722501,33600000,16144753,17887884,14860000,32000000,15500051,17190000,16539325,17100000,17779551,10707480,17315340,768521,16759900,34131600,20000,16958800,16957702,17952000,18204641,16764960,17428355,16706033,17351756,15000000,17835909,18763532,1810,114514,17441962,18600000,810,34218706,35000000,400000,4813,25250,34000000,36950000,7402,3683,17825100,320716,17575690,34500000,17204597,13370,13370,290000,33344400,34171679,37620000,16742500,16991694,17075120,17301900,493532,6000,1322067,10000,31614227,16101831,34000000,14000099,13643100,10744380,11000000,52913,12300000,3274466,3619585,49776,21590000,9600000,110058268,2000000,7000000,6801179,116252,2775823,3632814,5728660,2386744,1000,143988,4590000,13005,9300000,288652,17742,12324,6408,6406,11798,1000,888,4804808,300000,546,546,10000,3553000,10000,10000,10018,10000,10000,3772263,701218,10000,10000,11684,10000,10000,10329,10000,26538,32949,10000,10000,10000,10824,10000,10000,10000,20000,10000,10000,10000,10000,10000,13900,12861,20159,10000,20000,10000,10000,10000,10000,371287,13956,10913,2968,20615,13169,10451,10536,10055,11447,10610,16317,26998,11120,10130,1103,1182332,11026,10132,10000,11812,11972,10000,2547313,12003,8500,10017,11435,2910000,2993119,10002,13090,10000,19635,1434,13920,10011,2300000,15799,10068,10042,10030,10154,9532,9852,9245,12873,10000,59186,59558,18808,9744,1046,10802,26346,727107,1800,100000,11859,2526,2046,10800,11163,10810,550,WannaCry
13AM4VW2dhxYgXeQepoHkHSQuy6NgaEb94,530222,17112000,21856538,31799917,16850000,16984200,16365434,16394200,34079900,16670000,17050000,18018020,18000000,30122196,17688575,17862800,17400000,15700000,17990000,17543757,18000000,14900000,17699100,18063600,10000,10000,10000,10000,10000,2912500,100000,17493100,17360000,10000,16800000,16734908,16364324,16664800,16703700,126352,17612700,16841100,33880312,16882200,19349845,13900000,15000000,16807700,20000,17207400,15200000,17090000,17771625,32847456,17277099,18000000,17110000,450000,35701000,1370000,15915555,909841,16492548,16137389,18346380,17895255,19400000,17442300,18300000,18365467,36550000,18000000,17100000,15000000,18187603,17000,7347,1810,18430000,18831000,17618800,36016800,17167241,17554800,35307193,17000000,40000,13105346,19863743,18053000,5500,32000000,17194243,17945756,12020000,17653857,17368000,19427120,18000000,13370,13370,16982000,16913661,1800,11930000,29161908,34000000,19900000,32551954,12250000,5500,486966,30996780,33800400,33612000,30770000,2120000,18990000,100000,26800000,455900,27000000,13000000,11947184,19581815,109129,17093,10000,9000000,2163054,4609800,2010000,10000,10000,12000,6000000,5840000,2168194,150000,100000,770000,WannaCry
115p7UMMngoj1pMvkpHijcRdfJNXj6LrLn,15000000,16719976,10000,16762888,17747300,17463900,18694945,13432754,21610881,18000000,100000,34490605,100000,17560000,16267200,17000000,17099947,17300000,16997740,17295253,300000,10000,10000,10000,10000,10000,17517123,18000000,18613000,17479600,16787213,16400000,18470000,563,17026200,17211300,33353900,17064233,9829432,20000,17542239,1000,17950000,1000,17250200,18323498,17724600,20000000,16609346,17572880,18000000,17013498,11126148,17820515,16910000,17225144,17552932,16246013,16950000,20000000,17000000,17789303,1810,35149432,2324511,15100000,18000000,16480574,33534612,17981240,17113000,16968300,16905460,200000,13370,13370,500000,38000,69000,36000000,16646400,34477658,17171661,16548000,16417000,33000000,100000,33679000,30799999,14980000,15000000,734,30627600,14019899,208734,208734,417468,208734,626202,4174677,417468,834935,834935,1252403,24660900,737,20780251,7690000,500000,4000000,1000,5525,9000000,1173005,10772567,6000000,36637,5194346,7766226,3011781,27830,3720000,WannaCry
13JfxwBKfL8VcXgjEuVFKRjh44EvL3Lee4
1QAc9S5EmycqjzzWDc1yiWzr9jJLC8sLiY,19000000,17583018,18331800,18600000,35295187,35017071,30000000,30150000,29750000,1550000,60000000,29972880,WannaCry
15zGqZCTcys6eCjDkE3DypCjXi6QWRV6V1
ZCryptor
17XajwHHeWbfKfNwn57sHRMAEXxvQUUGNd,223373,ZCryptor
DMA-Locker
163SqrMg6W8wfDj2RKswkz1rjcmYEME7XF,1400000000,4682073,DMA-Locker
1CAb4SAY3Wd72QaA5S16gxZF28eASbB62D,420000000,DMA-Locker
1382JAg5xbQv7QNwq1svDeyw6ELtNCmujG
1PeFqJwKUWmdM225Gv8MnjhbzbXShzy9Kg,4124025,DMA-Locker
1LPgKoErPUeM92SDY5axJzYCdQbeiRHD6i
1MoEER75Pqodaz8FcH2Bd27Ns7JRnNo71L,4207086,DMA-Locker
1M5i3nJfLeerowVzJCTyWS5LoRaK9FvD1F,1185028766,5014071,DMA-Locker
16hHkyuzCDRFzoejVuqajqrnbmKHSmEfQM
1PXYywkWW2hMoQckFapPtj89aveWqTre53,33535787,27295237,DMA-Locker
166vHLnGB1pCQGxdBkRiMkHW5WGQDbsw6s
1Ps7sTfLgyUNG3rx54uxaBKc5GFjfqKoiF,448047020,DMA-Locker
19d1zYyjXm5ysSGM23BHMcjyUCrSCtedM3,891024494,DMA-Locker
18fBprsLQhhPhjXcCKQ92Ze4NuqEJHQABj,27858554,DMA-Locker
13aJVen6GVWrGmyUx26bqBoxSefJqbiYcq,4248874,DMA-Locker
1BA48s9Eeh77vwWiEgh5Vt29G3YJN1PRoR
1AC6j3BtiCvu1CMvkP67CG4BSBZLa9pq6r,40980000,DMA-Locker
1NWHuuZAXSXczo4We8iajzXZjioCfcoosj,92790000,DMA-Locker
1NaRMgB35pGH3hpoYYCUm4cKatA36pxtxs
1C8yA7wJuKD4D2giTEpUNcdd7UNExEJ45r
1LygTHjQtprX5wjjVjNZVCkD9J5ySqxgD9
1MVMpe1QSXYosMd9uSufNzY3Zfx7nwBUqd,28010000,DMA-Locker
1G8BGsZXTDNtKV5ycSuEJLb3kuAUU9HPkG,33612019,DMA-Locker
1Cp2eRWepgR9Hk4sLnMTmDh3x4rrNqHNxn,28342019,DMA-Locker
13Rr5eGNrMJ7GzFw1nLREmd2mGEVeJXT4W,907240000,DMA-Locker
1MAKweZiVdSTQaxCzHLCftbaKGwXpbkZKe,40642019,DMA-Locker
1MrKJhiECV3RufrY1dSybSXRCwSw11Co6i
1KXw7aJR4THWAxtnxZYzmysdLXVhLfa97n
BadRabbit
1GxXGMoz7HAVwRDZd7ezkKipY4DHLUqzmM,17787,35572,BadRabbit
17GhezAiRhgB8DGArZXBkrZBFTGCC9SQ2Z,220000,BadRabbit
CryptoWall
1AirZQoToa7Y1QjFC8rBVRJGCpaqu6gjiU,313000000,CryptoWall
17J67VjL9p6432jmizVaesintuno12pkSD,212767000,266000000,495000000,264000000,259000000,310870000,304000000,318000000,318000000,63000000,400000000,140000000,623000000,226000000,CryptoWall
1MzmQJXfxG9s5krWCaAegNKbrUaSokVKVi,91916119,CryptoWall
1GyBb5CwE1wBZadmyf1A7G19iKQGEcRZut,208000000,208000000,191732495,189990000,190000000,205027268,217000000,315000000,2807660,282492775,212000000,201980000,192248000,194000000,3722400,216720000,CryptoWall
1XMg1yXchTJggbZ6SUcDJgo6TihNfappV,313000000,304000000,252000000,CryptoWall
1KmL9VS9wuAFPZE3hY7bg37YQkzteiG2eq,313000000,CryptoWall
1WpXnkAEDCRuHNtmhbCf5qJvTCZ4Emwtb,178000000,203470000,318000000,318000000,318000000,318000000,308000000,313000000,CryptoWall
1CC7V9sXKQR1H1DbQasfGKWmkWWR4AH1KR,318000000,CryptoWall
16iC8LBed6im7n9hAW78RtvqxoYvkgrn55,250000000,500000000,233000000,318000000,318800000,318000000,304000000,CryptoWall
13368K9rkNFpBgtXCj1FFigBFA3gnqsLWi,311000000,318000000,295695518,326000000,233000000,304000000,430990000,CryptoWall
1FULtThcJJA89jZugMRnNUSV6TPvZUVRsL,307900000,CryptoWall
1NSakEzm2xcnfYkjuy6VPjyQKnqCKznb5k,303121700,CryptoWall
1LEr769JeAjne1c9APM6J26uLpx4a5jLin,226990000,217000000,217000000,217000000,192000000,390000000,222000000,CryptoWall
1vrZUdKGP4SxUvZixwxTsGZS3N4zVPfac,159000000,171000000,171000000,179000000,172407812,192281185,189000000,188980000,189000000,188990000,189000000,182000000,182000000,223000000,530000000,172000000,CryptoWall
13HvkTi4h6UL5TyempcfHCihiQ3fMkMf72,308000000,CryptoWall
